codcli,marca,colecaoId,colecao,ordem,valor
15690,MENINA ANJO,V26,Verão 2026,3,1411
15691,KIKI,I25,Inverno 2025,1,2378
15691,KIKI,T25,Tropical 2025,2,7024
15691,KIKI,V26,Verão 2026,3,164703
15691,KIKI,V27,Verão 2027,6,20884
15691,MENINA ANJO,V26,Verão 2026,3,27727
15691,MENINA ANJO,V27,Verão 2027,6,9569
15692,KIKI,I25,Inverno 2025,1,60868
15692,KIKI,I26,Inverno 2026,4,17995
15692,KIKI,T25,Tropical 2025,2,6929
15692,KIKI,V26,Verão 2026,3,35687
15692,KIKI,V27,Verão 2027,6,37102
15692,MENINA ANJO,I25,Inverno 2025,1,12132
15692,MENINA ANJO,T25,Tropical 2025,2,2507
15692,MENINA ANJO,V26,Verão 2026,3,2858
15692,MENINA ANJO,V27,Verão 2027,6,8084
15692,VALENT,I26,Inverno 2026,4,525380
15692,VALENT,V26,Verão 2026,3,18547
15692,VALENT,V27,Verão 2027,6,7546
15696,KIKI,I25,Inverno 2025,1,8126
15696,MENINA ANJO,I25,Inverno 2025,1,12427
15696,MENINA ANJO,T25,Tropical 2025,2,1690
15702,KIKI,I26,Inverno 2026,4,566500
15702,KIKI,V26,Verão 2026,3,70032
15702,MENINA ANJO,V26,Verão 2026,3,10595
15702,VALENT,V26,Verão 2026,3,18880
15702,VALENT,V27,Verão 2027,6,69120
15703,KIKI,I25,Inverno 2025,1,3
15703,KIKI,I26,Inverno 2026,4,15840
15703,KIKI,V26,Verão 2026,3,1816
15703,KIKI,V27,Verão 2027,6,10352
15703,MENINA ANJO,I26,Inverno 2026,4,6660
15703,VALENT,I26,Inverno 2026,4,428479
15703,VALENT,V27,Verão 2027,6,1717
15710,KIKI,I25,Inverno 2025,1,10901
15710,KIKI,V26,Verão 2026,3,3
15710,KIKI,V27,Verão 2027,6,265362
15710,MENINA ANJO,I25,Inverno 2025,1,4611
15710,MENINA ANJO,I26,Inverno 2026,4,305640
15710,VALENT,V26,Verão 2026,3,2
15711,KIKI,I25,Inverno 2025,1,11171
15711,KIKI,T25,Tropical 2025,2,1775
15711,KIKI,V26,Verão 2026,3,8253
15711,MENINA ANJO,I25,Inverno 2025,1,5229
15712,KIKI,V26,Verão 2026,3,68027
15712,MENINA ANJO,V26,Verão 2026,3,19090
15712,VALENT,V26,Verão 2026,3,1175463
15714,KIKI,I25,Inverno 2025,1,92078
15714,KIKI,V26,Verão 2026,3,2108
15714,KIKI,V27,Verão 2027,6,11275
15714,MENINA ANJO,I25,Inverno 2025,1,30888
15714,MENINA ANJO,V26,Verão 2026,3,12508
15714,VALENT,V27,Verão 2027,6,7011
15720,KIKI,I25,Inverno 2025,1,10763
15720,KIKI,I26,Inverno 2026,4,6375
15720,KIKI,T25,Tropical 2025,2,3344
15720,KIKI,T26,Tropical 2026,5,3218
15720,KIKI,V26,Verão 2026,3,10433
15720,KIKI,V27,Verão 2027,6,18448
15720,MENINA ANJO,T25,Tropical 2025,2,2473
15720,MENINA ANJO,V26,Verão 2026,3,2531
15720,MENINA ANJO,V27,Verão 2027,6,5702
15720,VALENT,V26,Verão 2026,3,3438
15720,VALENT,V27,Verão 2027,6,14998
15721,KIKI,I25,Inverno 2025,1,22568
15721,KIKI,V26,Verão 2026,3,19125
15721,KIKI,V27,Verão 2027,6,7162
15721,MENINA ANJO,I25,Inverno 2025,1,2189
15721,MENINA ANJO,V26,Verão 2026,3,1582
15721,VALENT,V27,Verão 2027,6,3514
15722,KIKI,I25,Inverno 2025,1,7992
15722,MENINA ANJO,I25,Inverno 2025,1,9847
15723,KIKI,I25,Inverno 2025,1,1473
15723,KIKI,V26,Verão 2026,3,256640
15723,VALENT,V26,Verão 2026,3,145600
15728,KIKI,I25,Inverno 2025,1,45023
15728,MENINA ANJO,I25,Inverno 2025,1,20336
15731,KIKI,I25,Inverno 2025,1,13330
15731,MENINA ANJO,I25,Inverno 2025,1,12520
15732,KIKI,V26,Verão 2026,3,12686
15732,MENINA ANJO,V26,Verão 2026,3,821
15742,KIKI,I26,Inverno 2026,4,640669
15742,KIKI,V26,Verão 2026,3,133823
15742,KIKI,V27,Verão 2027,6,1400429
15742,MENINA ANJO,I26,Inverno 2026,4,8535
15742,MENINA ANJO,T26,Tropical 2026,5,5550
15742,MENINA ANJO,V26,Verão 2026,3,25001
15742,VALENT,V26,Verão 2026,3,47901
15744,KIKI,I26,Inverno 2026,4,1501
15744,KIKI,V26,Verão 2026,3,12116
15744,KIKI,V27,Verão 2027,6,3794
15744,MENINA ANJO,I26,Inverno 2026,4,3134
15744,MENINA ANJO,V26,Verão 2026,3,979
15744,MENINA ANJO,V27,Verão 2027,6,2815
15745,KIKI,I25,Inverno 2025,1,7013
15745,MENINA ANJO,I25,Inverno 2025,1,3013
15746,KIKI,I25,Inverno 2025,1,2159
15746,KIKI,V26,Verão 2026,3,8
15746,KIKI,V27,Verão 2027,6,4
15746,MENINA ANJO,I26,Inverno 2026,4,390720
15751,KIKI,V26,Verão 2026,3,9558
15751,MENINA ANJO,V26,Verão 2026,3,2752
15751,VALENT,V26,Verão 2026,3,2450
15772,KIKI,I26,Inverno 2026,4,3
15772,VALENT,V26,Verão 2026,3,3
15773,KIKI,I26,Inverno 2026,4,3206
15773,KIKI,V26,Verão 2026,3,17200
15773,MENINA ANJO,V26,Verão 2026,3,9241
15773,VALENT,V26,Verão 2026,3,25964
15777,KIKI,I26,Inverno 2026,4,70969
15777,KIKI,V26,Verão 2026,3,37205
15777,MENINA ANJO,I26,Inverno 2026,4,983
15777,MENINA ANJO,V26,Verão 2026,3,41085
15777,VALENT,V26,Verão 2026,3,35995
15779,KIKI,I25,Inverno 2025,1,33713
15779,KIKI,T25,Tropical 2025,2,3057
15779,KIKI,V26,Verão 2026,3,4090
15779,MENINA ANJO,I25,Inverno 2025,1,11874
15782,KIKI,V26,Verão 2026,3,12434
15782,MENINA ANJO,V26,Verão 2026,3,2563
15784,KIKI,V26,Verão 2026,3,9050
15784,MENINA ANJO,V26,Verão 2026,3,2536
15784,VALENT,V26,Verão 2026,3,2158
15786,KIKI,V26,Verão 2026,3,96970
15786,MENINA ANJO,V26,Verão 2026,3,36959
15795,KIKI,V26,Verão 2026,3,8458
15800,KIKI,V26,Verão 2026,3,66564
15800,MENINA ANJO,V26,Verão 2026,3,13727
15800,VALENT,V26,Verão 2026,3,14006
15804,KIKI,V26,Verão 2026,3,75350
15804,KIKI,V27,Verão 2027,6,539462
15804,MENINA ANJO,V26,Verão 2026,3,53070
15804,MENINA ANJO,V27,Verão 2027,6,603044
15809,KIKI,I25,Inverno 2025,1,3
15809,KIKI,I26,Inverno 2026,4,4050
15809,KIKI,V26,Verão 2026,3,200863
15809,KIKI,V27,Verão 2027,6,548113
15809,MENINA ANJO,I25,Inverno 2025,1,8
15809,MENINA ANJO,I26,Inverno 2026,4,3188
15809,MENINA ANJO,V26,Verão 2026,3,44441
15809,MENINA ANJO,V27,Verão 2027,6,11804
15809,VALENT,I26,Inverno 2026,4,1078500
15809,VALENT,V26,Verão 2026,3,28215
15809,VALENT,V27,Verão 2027,6,8264
15814,KIKI,T25,Tropical 2025,2,30197
15815,KIKI,V26,Verão 2026,3,4378
15819,KIKI,I25,Inverno 2025,1,5933
15819,KIKI,T25,Tropical 2025,2,4298
15819,KIKI,V26,Verão 2026,3,14742
15819,MENINA ANJO,I25,Inverno 2025,1,7024
15819,MENINA ANJO,V26,Verão 2026,3,9014
15821,KIKI,V26,Verão 2026,3,10214
15821,VALENT,V26,Verão 2026,3,42617
15822,KIKI,I26,Inverno 2026,4,273466
15822,KIKI,V26,Verão 2026,3,22457
15822,MENINA ANJO,I26,Inverno 2026,4,895
15822,MENINA ANJO,V26,Verão 2026,3,3116
15822,VALENT,I26,Inverno 2026,4,449550
15822,VALENT,V26,Verão 2026,3,2158
15824,KIKI,I25,Inverno 2025,1,10533
15824,KIKI,T25,Tropical 2025,2,15436
15824,MENINA ANJO,I25,Inverno 2025,1,4130
15824,MENINA ANJO,T25,Tropical 2025,2,3588
15834,KIKI,I25,Inverno 2025,1,8842
15834,KIKI,I26,Inverno 2026,4,265129
15834,KIKI,T26,Tropical 2026,5,1933
15834,KIKI,V26,Verão 2026,3,19415
15834,KIKI,V27,Verão 2027,6,14656
15834,MENINA ANJO,I25,Inverno 2025,1,20353
15834,MENINA ANJO,I26,Inverno 2026,4,9291
15834,MENINA ANJO,T25,Tropical 2025,2,2041
15834,MENINA ANJO,T26,Tropical 2026,5,2527
15834,MENINA ANJO,V27,Verão 2027,6,7166
15834,VALENT,V27,Verão 2027,6,6703
15835,KIKI,I25,Inverno 2025,1,6345
15835,KIKI,V26,Verão 2026,3,4198
15835,MENINA ANJO,I25,Inverno 2025,1,8983
15835,MENINA ANJO,V26,Verão 2026,3,7693
15843,KIKI,I26,Inverno 2026,4,527779
15843,KIKI,V26,Verão 2026,3,4930
15843,MENINA ANJO,V26,Verão 2026,3,4756
15858,KIKI,V26,Verão 2026,3,60456
15858,MENINA ANJO,V26,Verão 2026,3,40761
15858,VALENT,V26,Verão 2026,3,10817
15862,KIKI,I25,Inverno 2025,1,18459
15862,KIKI,I26,Inverno 2026,4,3
15862,KIKI,V26,Verão 2026,3,6
15862,MENINA ANJO,I26,Inverno 2026,4,390720
15862,VALENT,I26,Inverno 2026,4,1125760
15862,VALENT,V26,Verão 2026,3,2
15864,KIKI,I25,Inverno 2025,1,5065
15864,KIKI,I26,Inverno 2026,4,2457
15864,KIKI,V26,Verão 2026,3,5686
15864,VALENT,V26,Verão 2026,3,3
15874,KIKI,I25,Inverno 2025,1,123025
15874,KIKI,V26,Verão 2026,3,21
15874,MENINA ANJO,I25,Inverno 2025,1,5930
15874,MENINA ANJO,V26,Verão 2026,3,7
15876,KIKI,I25,Inverno 2025,1,27316
15876,MENINA ANJO,I25,Inverno 2025,1,1758
15877,MENINA ANJO,V26,Verão 2026,3,8
15878,KIKI,I25,Inverno 2025,1,11059
15878,KIKI,I26,Inverno 2026,4,20671
15878,KIKI,V26,Verão 2026,3,974
15878,KIKI,V27,Verão 2027,6,33003
15878,MENINA ANJO,V26,Verão 2026,3,25240
15878,MENINA ANJO,V27,Verão 2027,6,2779
15878,VALENT,I26,Inverno 2026,4,1621575
15878,VALENT,V26,Verão 2026,3,2158
15878,VALENT,V27,Verão 2027,6,12454
15883,KIKI,V26,Verão 2026,3,11342
15892,KIKI,I25,Inverno 2025,1,2261
15892,KIKI,V26,Verão 2026,3,11771
15892,KIKI,V27,Verão 2027,6,6487
15892,MENINA ANJO,V26,Verão 2026,3,5216
15892,MENINA ANJO,V27,Verão 2027,6,3784
15892,VALENT,V27,Verão 2027,6,10753
15903,KIKI,V26,Verão 2026,3,18298
15903,MENINA ANJO,V26,Verão 2026,3,6255
15904,KIKI,V26,Verão 2026,3,51289
15904,MENINA ANJO,V26,Verão 2026,3,69976
15905,KIKI,I25,Inverno 2025,1,7361
15905,KIKI,I26,Inverno 2026,4,5
15905,KIKI,V26,Verão 2026,3,26951
15905,MENINA ANJO,I25,Inverno 2025,1,5666
15905,MENINA ANJO,V26,Verão 2026,3,10530
15905,VALENT,I26,Inverno 2026,4,4689
15905,VALENT,V26,Verão 2026,3,7256
15908,KIKI,I25,Inverno 2025,1,47039
15908,KIKI,I26,Inverno 2026,4,6
15908,MENINA ANJO,I25,Inverno 2025,1,16060
15908,VALENT,V26,Verão 2026,3,4
15912,KIKI,V26,Verão 2026,3,3535
15928,VALENT,V26,Verão 2026,3,932
15933,KIKI,T25,Tropical 2025,2,3312
15933,KIKI,V26,Verão 2026,3,295668
15933,KIKI,V27,Verão 2027,6,1774173
15933,MENINA ANJO,V26,Verão 2026,3,112975
15933,MENINA ANJO,V27,Verão 2027,6,1588030
15934,KIKI,I25,Inverno 2025,1,8608
15934,KIKI,I26,Inverno 2026,4,4050
15934,KIKI,V26,Verão 2026,3,6104
15942,KIKI,I25,Inverno 2025,1,71333
15942,KIKI,I26,Inverno 2026,4,137548
15942,KIKI,V26,Verão 2026,3,399126
15942,VALENT,V26,Verão 2026,3,148320
15943,KIKI,I25,Inverno 2025,1,11062
15943,KIKI,V26,Verão 2026,3,4
15950,KIKI,I25,Inverno 2025,1,3162
15950,KIKI,V26,Verão 2026,3,513284
15950,MENINA ANJO,I26,Inverno 2026,4,390720
15950,MENINA ANJO,V26,Verão 2026,3,4
15956,KIKI,I25,Inverno 2025,1,7832
15956,KIKI,T25,Tropical 2025,2,1820
15956,KIKI,V26,Verão 2026,3,6350
15956,MENINA ANJO,I25,Inverno 2025,1,15852
15956,MENINA ANJO,T25,Tropical 2025,2,4329
15956,MENINA ANJO,V26,Verão 2026,3,7585
15958,KIKI,I26,Inverno 2026,4,144765
15958,KIKI,V26,Verão 2026,3,25370
15958,VALENT,V26,Verão 2026,3,1786
15963,KIKI,I26,Inverno 2026,4,1501
15963,KIKI,T26,Tropical 2026,5,3825
15963,KIKI,V26,Verão 2026,3,9607
15963,MENINA ANJO,V26,Verão 2026,3,5000
15963,VALENT,T26,Tropical 2026,5,7346
15967,KIKI,I25,Inverno 2025,1,916
15967,KIKI,I26,Inverno 2026,4,27016
15967,KIKI,V26,Verão 2026,3,30121
15967,KIKI,V27,Verão 2027,6,358286
15967,MENINA ANJO,V26,Verão 2026,3,13300
15967,MENINA ANJO,V27,Verão 2027,6,5398
15967,VALENT,V26,Verão 2026,3,6725
15967,VALENT,V27,Verão 2027,6,20702
15970,KIKI,I26,Inverno 2026,4,39075
15970,KIKI,T26,Tropical 2026,5,4699
15970,KIKI,V26,Verão 2026,3,32904
15970,MENINA ANJO,I26,Inverno 2026,4,422615
15970,MENINA ANJO,V26,Verão 2026,3,15323
15971,KIKI,V26,Verão 2026,3,30519
15971,MENINA ANJO,V26,Verão 2026,3,7999
15971,VALENT,V26,Verão 2026,3,3815
15978,KIKI,I25,Inverno 2025,1,5602
15978,KIKI,V26,Verão 2026,3,4
15978,MENINA ANJO,I25,Inverno 2025,1,3121
15978,VALENT,V26,Verão 2026,3,5
15979,MENINA ANJO,V26,Verão 2026,3,10426
15981,KIKI,V26,Verão 2026,3,36718
15981,MENINA ANJO,V26,Verão 2026,3,19117
15981,VALENT,V26,Verão 2026,3,23265
15983,KIKI,I25,Inverno 2025,1,1318
15984,KIKI,V26,Verão 2026,3,2
15986,KIKI,I25,Inverno 2025,1,60873
15986,MENINA ANJO,I25,Inverno 2025,1,8819
15989,KIKI,V26,Verão 2026,3,7990
15989,MENINA ANJO,V26,Verão 2026,3,5139
15990,KIKI,V26,Verão 2026,3,83948
15992,KIKI,V26,Verão 2026,3,5510
16007,KIKI,V27,Verão 2027,6,434101
16007,MENINA ANJO,V27,Verão 2027,6,473192
16007,VALENT,V27,Verão 2027,6,30204
16011,KIKI,I26,Inverno 2026,4,615144
16011,KIKI,V26,Verão 2026,3,84706
16011,MENINA ANJO,I26,Inverno 2026,4,544421
16011,MENINA ANJO,V26,Verão 2026,3,43316
16011,VALENT,I26,Inverno 2026,4,23426
16011,VALENT,V26,Verão 2026,3,25151
16012,KIKI,I26,Inverno 2026,4,34771
16012,KIKI,V26,Verão 2026,3,74151
16012,MENINA ANJO,I26,Inverno 2026,4,574389
16012,MENINA ANJO,V26,Verão 2026,3,30019
16012,VALENT,I26,Inverno 2026,4,574718
16012,VALENT,V26,Verão 2026,3,24085
16020,KIKI,V26,Verão 2026,3,16400
16030,KIKI,I25,Inverno 2025,1,3
16030,KIKI,I26,Inverno 2026,4,62944
16030,KIKI,V26,Verão 2026,3,105716
16030,KIKI,V27,Verão 2027,6,647859
16030,MENINA ANJO,V26,Verão 2026,3,10873
16030,VALENT,V26,Verão 2026,3,30913
16030,VALENT,V27,Verão 2027,6,42856
16034,KIKI,I25,Inverno 2025,1,57623
16034,KIKI,V26,Verão 2026,3,56692
16034,MENINA ANJO,I25,Inverno 2025,1,9591
16034,MENINA ANJO,V26,Verão 2026,3,4890
16034,VALENT,V26,Verão 2026,3,4455
16037,KIKI,T25,Tropical 2025,2,3
16041,KIKI,I26,Inverno 2026,4,1
16041,KIKI,V27,Verão 2027,6,315921
16041,VALENT,V26,Verão 2026,3,1
16046,KIKI,V26,Verão 2026,3,87015
16046,MENINA ANJO,V26,Verão 2026,3,7678
16046,VALENT,V26,Verão 2026,3,17335
16047,KIKI,I25,Inverno 2025,1,84039
16047,KIKI,T25,Tropical 2025,2,16029
16047,MENINA ANJO,I25,Inverno 2025,1,17532
16047,MENINA ANJO,T25,Tropical 2025,2,7053
16049,KIKI,I25,Inverno 2025,1,24288
16049,KIKI,I26,Inverno 2026,4,35919
16049,KIKI,T25,Tropical 2025,2,4802
16049,KIKI,V26,Verão 2026,3,16777
16049,MENINA ANJO,I26,Inverno 2026,4,2926
16051,KIKI,V26,Verão 2026,3,3
16051,KIKI,V27,Verão 2027,6,968596
16051,MENINA ANJO,V27,Verão 2027,6,449311
16052,KIKI,I25,Inverno 2025,1,4
16052,KIKI,I26,Inverno 2026,4,4131
16052,KIKI,T25,Tropical 2025,2,3
16052,KIKI,V26,Verão 2026,3,78962
16052,MENINA ANJO,I25,Inverno 2025,1,4
16052,MENINA ANJO,V26,Verão 2026,3,25338
16052,VALENT,V26,Verão 2026,3,10916
16054,KIKI,I25,Inverno 2025,1,14577
16059,KIKI,I25,Inverno 2025,1,8263
16059,MENINA ANJO,I25,Inverno 2025,1,2644
16060,KIKI,V26,Verão 2026,3,2698
16060,MENINA ANJO,V26,Verão 2026,3,7
16060,VALENT,V26,Verão 2026,3,5
16085,KIKI,I25,Inverno 2025,1,4075
16085,MENINA ANJO,I25,Inverno 2025,1,8349
16088,MENINA ANJO,V26,Verão 2026,3,13979
16089,KIKI,V26,Verão 2026,3,35540
16089,MENINA ANJO,V26,Verão 2026,3,15319
16089,VALENT,V26,Verão 2026,3,5895
16092,KIKI,V26,Verão 2026,3,1145
16096,KIKI,V26,Verão 2026,3,12463
16113,KIKI,I25,Inverno 2025,1,23340
16113,KIKI,T25,Tropical 2025,2,8450
16113,KIKI,V26,Verão 2026,3,13891
16113,MENINA ANJO,I25,Inverno 2025,1,10665
16116,KIKI,I26,Inverno 2026,4,4022
16116,KIKI,V26,Verão 2026,3,2108
16116,KIKI,V27,Verão 2027,6,2513
16116,MENINA ANJO,V27,Verão 2027,6,515400
16119,KIKI,I25,Inverno 2025,1,18873
16119,KIKI,I26,Inverno 2026,4,7306
16119,KIKI,V26,Verão 2026,3,2144
16119,MENINA ANJO,I25,Inverno 2025,1,31
16120,KIKI,I25,Inverno 2025,1,145470
16120,KIKI,T25,Tropical 2025,2,2504
16120,KIKI,V26,Verão 2026,3,8894
16120,VALENT,V26,Verão 2026,3,736691
16121,KIKI,I26,Inverno 2026,4,8264
16121,KIKI,V26,Verão 2026,3,853
16121,MENINA ANJO,I26,Inverno 2026,4,16020
16121,MENINA ANJO,V26,Verão 2026,3,13528
16122,KIKI,V26,Verão 2026,3,4892
16134,KIKI,I26,Inverno 2026,4,8863
16134,KIKI,V26,Verão 2026,3,23354
16134,MENINA ANJO,V26,Verão 2026,3,14361
16135,KIKI,I26,Inverno 2026,4,15413
16135,KIKI,T26,Tropical 2026,5,2734
16135,KIKI,V26,Verão 2026,3,3268
16135,VALENT,I26,Inverno 2026,4,3373
16136,KIKI,I25,Inverno 2025,1,11
16136,KIKI,V26,Verão 2026,3,532162
16136,MENINA ANJO,I25,Inverno 2025,1,4
16136,MENINA ANJO,I26,Inverno 2026,4,1041920
16136,MENINA ANJO,V26,Verão 2026,3,4
16136,VALENT,V26,Verão 2026,3,3
16137,KIKI,I25,Inverno 2025,1,18597
16137,KIKI,I26,Inverno 2026,4,2329
16137,KIKI,V26,Verão 2026,3,23312
16139,KIKI,V26,Verão 2026,3,115192
16139,MENINA ANJO,V26,Verão 2026,3,32172
16141,KIKI,I25,Inverno 2025,1,10975
16141,MENINA ANJO,I25,Inverno 2025,1,9963
16142,KIKI,I25,Inverno 2025,1,12956
16142,KIKI,V26,Verão 2026,3,2108
16142,MENINA ANJO,I25,Inverno 2025,1,3141
16142,MENINA ANJO,V26,Verão 2026,3,9999
16145,KIKI,I26,Inverno 2026,4,545584
16145,KIKI,V26,Verão 2026,3,73666
16145,VALENT,I26,Inverno 2026,4,964433
16145,VALENT,V26,Verão 2026,3,8538
16146,KIKI,I26,Inverno 2026,4,1
16146,VALENT,V26,Verão 2026,3,291202
16147,KIKI,I25,Inverno 2025,1,12956
16147,KIKI,V26,Verão 2026,3,2108
16147,MENINA ANJO,I25,Inverno 2025,1,3141
16147,MENINA ANJO,V26,Verão 2026,3,9999
16149,KIKI,V26,Verão 2026,3,46908
16149,MENINA ANJO,V26,Verão 2026,3,30578
16154,KIKI,I25,Inverno 2025,1,7118
16154,KIKI,I26,Inverno 2026,4,8824
16154,KIKI,T25,Tropical 2025,2,3784
16154,KIKI,T26,Tropical 2026,5,5776
16154,KIKI,V26,Verão 2026,3,35209
16154,KIKI,V27,Verão 2027,6,41657
16154,MENINA ANJO,I25,Inverno 2025,1,16511
16154,MENINA ANJO,I26,Inverno 2026,4,2
16154,MENINA ANJO,T26,Tropical 2026,5,692
16154,MENINA ANJO,V27,Verão 2027,6,406939
16154,VALENT,V27,Verão 2027,6,3303
16157,KIKI,I26,Inverno 2026,4,8521
16157,KIKI,T26,Tropical 2026,5,644
16157,KIKI,V26,Verão 2026,3,11186
16157,KIKI,V27,Verão 2027,6,30629
16157,MENINA ANJO,I25,Inverno 2025,1,2
16157,MENINA ANJO,V26,Verão 2026,3,13084
16157,MENINA ANJO,V27,Verão 2027,6,2527
16157,VALENT,I26,Inverno 2026,4,394020
16157,VALENT,T26,Tropical 2026,5,2338
16157,VALENT,V27,Verão 2027,6,15005
16160,KIKI,I25,Inverno 2025,1,14
16160,KIKI,I26,Inverno 2026,4,3
16160,KIKI,V26,Verão 2026,3,532160
16160,MENINA ANJO,I26,Inverno 2026,4,260480
16160,VALENT,I26,Inverno 2026,4,599040
16169,KIKI,I25,Inverno 2025,1,54360
16169,KIKI,T25,Tropical 2025,2,3639
16169,KIKI,V26,Verão 2026,3,2072
16169,MENINA ANJO,I25,Inverno 2025,1,20227
16169,VALENT,V26,Verão 2026,3,3581
16170,KIKI,I25,Inverno 2025,1,94106
16170,KIKI,I26,Inverno 2026,4,1662575
16170,KIKI,T26,Tropical 2026,5,11753
16170,KIKI,V26,Verão 2026,3,141083
16170,MENINA ANJO,I26,Inverno 2026,4,422525
16170,MENINA ANJO,T26,Tropical 2026,5,5891
16170,VALENT,I26,Inverno 2026,4,26001
16170,VALENT,V26,Verão 2026,3,3319
16172,KIKI,V26,Verão 2026,3,104858
16172,MENINA ANJO,V26,Verão 2026,3,12708
16172,VALENT,V26,Verão 2026,3,39656
16173,KIKI,I25,Inverno 2025,1,13546
16173,KIKI,I26,Inverno 2026,4,148168
16173,KIKI,V26,Verão 2026,3,5704
16173,MENINA ANJO,I26,Inverno 2026,4,38041
16173,MENINA ANJO,V26,Verão 2026,3,18758
16173,MENINA ANJO,V27,Verão 2027,6,2248
16173,VALENT,I26,Inverno 2026,4,12897
16174,KIKI,I25,Inverno 2025,1,25774
16174,MENINA ANJO,I25,Inverno 2025,1,16812
16179,KIKI,V26,Verão 2026,3,33462
16179,MENINA ANJO,V26,Verão 2026,3,10270
16179,VALENT,V26,Verão 2026,3,2092023
16180,KIKI,I25,Inverno 2025,1,2315
16180,KIKI,T25,Tropical 2025,2,3312
16180,KIKI,V26,Verão 2026,3,7405
16180,MENINA ANJO,T25,Tropical 2025,2,2816
16182,KIKI,I25,Inverno 2025,1,23564
16182,KIKI,T25,Tropical 2025,2,22794
16182,KIKI,V26,Verão 2026,3,113406
16182,KIKI,V27,Verão 2027,6,50926
16182,MENINA ANJO,I25,Inverno 2025,1,4766
16182,MENINA ANJO,T25,Tropical 2025,2,9410
16182,MENINA ANJO,V26,Verão 2026,3,19109
16182,MENINA ANJO,V27,Verão 2027,6,8354
16186,KIKI,V26,Verão 2026,3,256641
16186,VALENT,V26,Verão 2026,3,1
16188,KIKI,I26,Inverno 2026,4,30560
16188,KIKI,V26,Verão 2026,3,76217
16188,MENINA ANJO,V26,Verão 2026,3,7894
16188,VALENT,V26,Verão 2026,3,31331
16189,KIKI,I25,Inverno 2025,1,90137
16189,KIKI,V26,Verão 2026,3,70021
16189,MENINA ANJO,I25,Inverno 2025,1,29135
16189,MENINA ANJO,V26,Verão 2026,3,18319
16190,KIKI,I26,Inverno 2026,4,55280
16190,KIKI,T26,Tropical 2026,5,23020
16190,KIKI,V26,Verão 2026,3,103291
16190,MENINA ANJO,I26,Inverno 2026,4,671519
16190,MENINA ANJO,V26,Verão 2026,3,17111
16192,KIKI,V26,Verão 2026,3,72836
16192,MENINA ANJO,I25,Inverno 2025,1,3
16192,MENINA ANJO,V26,Verão 2026,3,30060
16194,MENINA ANJO,I25,Inverno 2025,1,4
16201,KIKI,V26,Verão 2026,3,2698
16202,KIKI,V26,Verão 2026,3,15
16206,KIKI,I25,Inverno 2025,1,7700
16207,KIKI,V26,Verão 2026,3,6239
16210,KIKI,T26,Tropical 2026,5,14
16218,KIKI,V26,Verão 2026,3,7
16218,MENINA ANJO,V26,Verão 2026,3,2675
16224,KIKI,V26,Verão 2026,3,37554
16224,MENINA ANJO,I25,Inverno 2025,1,8374
16224,MENINA ANJO,V26,Verão 2026,3,32223
16225,KIKI,I25,Inverno 2025,1,253607
16225,KIKI,I26,Inverno 2026,4,1765173
16225,KIKI,T25,Tropical 2025,2,45120
16225,KIKI,T26,Tropical 2026,5,8408
16225,KIKI,V26,Verão 2026,3,109743
16225,KIKI,V27,Verão 2027,6,1320867
16225,MENINA ANJO,I25,Inverno 2025,1,89175
16225,MENINA ANJO,I26,Inverno 2026,4,599831
16225,MENINA ANJO,T25,Tropical 2025,2,19933
16225,MENINA ANJO,T26,Tropical 2026,5,3359
16225,MENINA ANJO,V26,Verão 2026,3,22543
16225,MENINA ANJO,V27,Verão 2027,6,75683
16225,VALENT,I26,Inverno 2026,4,1389557
16225,VALENT,T26,Tropical 2026,5,17358
16225,VALENT,V26,Verão 2026,3,45313
16225,VALENT,V27,Verão 2027,6,112148
16226,KIKI,V26,Verão 2026,3,13982
16226,MENINA ANJO,V26,Verão 2026,3,6315
16226,VALENT,V26,Verão 2026,3,12302
16236,KIKI,V26,Verão 2026,3,10702
16236,VALENT,V26,Verão 2026,3,2419
16240,KIKI,V26,Verão 2026,3,124163
16240,MENINA ANJO,V26,Verão 2026,3,41175
16240,VALENT,V26,Verão 2026,3,37067
16241,KIKI,V26,Verão 2026,3,124998
16241,MENINA ANJO,V26,Verão 2026,3,37494
16241,VALENT,V26,Verão 2026,3,37067
16249,KIKI,I26,Inverno 2026,4,4054
16249,MENINA ANJO,I25,Inverno 2025,1,1573
16249,MENINA ANJO,I26,Inverno 2026,4,2115
16249,VALENT,I26,Inverno 2026,4,6
16252,KIKI,I25,Inverno 2025,1,34569
16252,KIKI,I26,Inverno 2026,4,531698
16252,KIKI,V26,Verão 2026,3,9855
16252,MENINA ANJO,I25,Inverno 2025,1,5088
16252,MENINA ANJO,I26,Inverno 2026,4,3134
16252,MENINA ANJO,V26,Verão 2026,3,5022
16252,VALENT,I26,Inverno 2026,4,439
16253,KIKI,I26,Inverno 2026,4,274320
16253,KIKI,T26,Tropical 2026,5,146340
16253,KIKI,V27,Verão 2027,6,289145
16253,MENINA ANJO,I26,Inverno 2026,4,4958992
16253,MENINA ANJO,T26,Tropical 2026,5,30322
16253,MENINA ANJO,V27,Verão 2027,6,43090
16253,VALENT,I26,Inverno 2026,4,10097
16253,VALENT,T26,Tropical 2026,5,36414
16253,VALENT,V27,Verão 2027,6,8935
16256,MENINA ANJO,I25,Inverno 2025,1,4
